record_date,security_type_desc_df2,security_desc,avg_interest_rate_amt,record_fiscal_year_df2,record_fiscal_quarter_df2,record_calendar_year_df2,record_calendar_quarter_df2,record_calendar_month_df2,record_calendar_day_df2,debt_held_public_mil_amt,intragov_hold_mil_amt,total_mil_amt
2015-09-30,Non-marketable,Government Account Series,3.122,2015,4,2015,3,9,30,9137.55611896,5004392.7648401,5013529.97883247
2015-09-30,Marketable,Treasury Floating Rate Notes (FRN),0.088,2015,4,2015,3,9,30,287038.6721,7.165,287045.8371
2015-10-31,Marketable,Treasury Bills,0.144,2016,1,2015,4,10,31,1269905.8427,3092.131,1272997.9737
2015-10-31,Marketable,Treasury Notes,1.834,2016,1,2015,4,10,31,8378695.6154,6961.682,8385657.2974
2015-10-31,Marketable,Treasury Bonds,4.66,2016,1,2015,4,10,31,1699231.03465,2073.846,1701304.88065
2015-10-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.849,2016,1,2015,4,10,31,1140502.61793527,510.13865417,1141012.75658944
2015-10-31,Marketable,Federal Financing Bank,3.219,2016,1,2015,4,10,31,0.0,14999.99,14999.99
2015-10-31,Non-marketable,Domestic Series,7.95,2016,1,2015,4,10,31,29995.18,0.0,29995.18
2015-10-31,Non-marketable,Foreign Series,7.312,2016,1,2015,4,10,31,264.342,0.0,264.342
2015-10-31,Non-marketable,State and Local Government Series,1.272,2016,1,2015,4,10,31,74962.98469296,0.0,74962.98469296
2015-10-31,Non-marketable,United States Savings Securities,3.182,2016,1,2015,4,10,31,172536.82025365,0.0,172536.82025365
2015-10-31,Non-marketable,Government Account Series,3.106,2016,1,2015,4,10,31,5859.47444901,5064638.18262523,5070497.65707424
2015-10-31,Marketable,Treasury Floating Rate Notes (FRN),0.093,2016,1,2015,4,10,31,287036.2821,9.555,287045.8371
2015-11-30,Non-marketable,Foreign Series,7.312,2016,1,2015,4,11,30,264.342,0.0,264.342
2015-11-30,Non-marketable,State and Local Government Series,1.263,2016,1,2015,4,11,30,74168.84896196,0.0,74168.84896196
2015-11-30,Non-marketable,United States Savings Securities,3.183,2016,1,2015,4,11,30,172186.84839816,0.0,172186.84839816
2015-11-30,Marketable,Treasury Bills,0.161,2016,1,2015,4,11,30,1503010.017,2964.821,1505974.838
2015-11-30,Marketable,Treasury Notes,1.832,2016,1,2015,4,11,30,8416433.0838,6151.632,8422584.7158
2015-11-30,Marketable,Treasury Bonds,4.628,2016,1,2015,4,11,30,1711698.18545,104.316,1711802.50145
2015-11-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.847,2016,1,2015,4,11,30,1152134.96614317,100.0918211,1152235.05796427
2015-11-30,Marketable,Federal Financing Bank,3.219,2016,1,2015,4,11,30,0.0,14999.99,14999.99
2015-11-30,Marketable,Treasury Floating Rate Notes (FRN),0.298,2016,1,2015,4,11,30,315039.33,6.515,315045.845
2015-11-30,Non-marketable,Domestic Series,7.95,2016,1,2015,4,11,30,29995.18,0.0,29995.18
2015-11-30,Non-marketable,Government Account Series,3.024,2016,1,2015,4,11,30,212347.63537004,5213967.76753745,5426314.60290825
2015-12-31,Marketable,Treasury Bills,0.235,2016,1,2015,4,12,31,1511029.5976,2927.623,1513957.2206
2015-12-31,Marketable,Treasury Notes,1.84,2016,1,2015,4,12,31,8450685.8267,6145.164,8456830.9907
2015-12-31,Marketable,Treasury Bonds,4.615,2016,1,2015,4,12,31,1724692.14925,110.019,1724802.16825
2015-12-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.842,2016,1,2015,4,12,31,1167828.38314407,95.3763494,1167923.75949347
2015-12-31,Marketable,Federal Financing Bank,3.219,2016,1,2015,4,12,31,0.0,14999.99,14999.99
2015-12-31,Non-marketable,Domestic Series,7.95,2016,1,2015,4,12,31,29995.18,0.0,29995.18
2015-12-31,Non-marketable,Foreign Series,7.312,2016,1,2015,4,12,31,264.342,0.0,264.342
2015-12-31,Non-marketable,State and Local Government Series,1.252,2016,1,2015,4,12,31,75153.63515631,0.0,75153.63515631
2015-12-31,Non-marketable,United States Savings Securities,3.164,2016,1,2015,4,12,31,171630.12123933,0.0,171630.12123933
2015-12-31,Marketable,Treasury Floating Rate Notes (FRN),0.353,2016,1,2015,4,12,31,328034.7474,6.515,328041.2624
2015-12-31,Non-marketable,Government Account Series,3.014,2016,1,2015,4,12,31,211479.40248636,5225332.76440892,5436812.16656973
2016-01-31,Marketable,Treasury Bills,0.292,2016,2,2016,1,1,31,1475291.2955,2642.423,1477933.7185
2016-01-31,Marketable,Treasury Notes,1.849,2016,2,2016,1,1,31,8463345.7186,6483.623,8469829.3416
2016-01-31,Marketable,Treasury Bonds,4.602,2016,2,2016,1,1,31,1737697.50885,99.445,1737796.95385
2016-01-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.817,2016,2,2016,1,1,31,1160179.87548893,178.0038577,1160357.87934663
2016-01-31,Marketable,Federal Financing Bank,3.219,2016,2,2016,1,1,31,0.0,14999.99,14999.99
2016-01-31,Non-marketable,Domestic Series,7.95,2016,2,2016,1,1,31,29995.18,0.0,29995.18
2016-01-31,Non-marketable,Foreign Series,7.312,2016,2,2016,1,1,31,264.342,0.0,264.342
2016-01-31,Non-marketable,State and Local Government Series,1.275,2016,2,2016,1,1,31,73299.53546477,0.0,73299.53546477
2016-01-31,Non-marketable,United States Savings Securities,3.165,2016,2,2016,1,1,31,171159.68352077,0.0,171159.68352077
2016-01-31,Non-marketable,Government Account Series,2.976,2016,2,2016,1,1,31,216186.55547614,5331229.72992311,5547416.35074019
2016-01-31,Marketable,Treasury Floating Rate Notes (FRN),0.37,2016,2,2016,1,1,31,328041.2624,0.0,328041.2624
2016-02-29,Marketable,Treasury Bills,0.331,2016,2,2016,1,2,29,1548363.3948,3583.723,1551947.1178
2016-02-29,Marketable,Treasury Notes,1.831,2016,2,2016,1,2,29,8510277.252,5661.857,8515939.109
2016-02-29,Marketable,Treasury Bonds,4.568,2016,2,2016,1,2,29,1748434.89255,106.636,1748541.52855
2016-02-29,Marketable,Treasury Inflation-Protected Securities (TIPS),0.819,2016,2,2016,1,2,29,1165798.26833075,191.2513885,1165989.51971925
2016-02-29,Marketable,Federal Financing Bank,3.219,2016,2,2016,1,2,29,0.0,14999.99,14999.99
2016-02-29,Non-marketable,Domestic Series,7.95,2016,2,2016,1,2,29,29995.18,0.0,29995.18
2016-02-29,Non-marketable,Foreign Series,7.312,2016,2,2016,1,2,29,264.342,0.0,264.342
2016-02-29,Non-marketable,State and Local Government Series,1.263,2016,2,2016,1,2,29,75617.503581,0.0,75617.503581
2016-02-29,Non-marketable,United States Savings Securities,3.168,2016,2,2016,1,2,29,170824.48271934,0.0,170824.48271934
2016-02-29,Non-marketable,Government Account Series,2.956,2016,2,2016,1,2,29,218635.17111274,5315683.26418654,5534318.43751318
2016-02-29,Marketable,Treasury Floating Rate Notes (FRN),0.432,2016,2,2016,1,2,29,315313.5573,0.0,315313.5573
2016-03-31,Marketable,Treasury Bills,0.366,2016,2,2016,1,3,31,1614378.0693,3581.523,1617959.5923
2016-03-31,Marketable,Treasury Notes,1.829,2016,2,2016,1,3,31,8537558.9406,5640.741,8543199.6816
2016-03-31,Marketable,Treasury Bonds,4.556,2016,2,2016,1,3,31,1760426.90755,112.695,1760539.60255
2016-03-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.814,2016,2,2016,1,3,31,1180938.15437968,189.7326571,1181127.88703678
2016-03-31,Marketable,Federal Financing Bank,3.219,2016,2,2016,1,3,31,0.0,14999.99,14999.99
2016-03-31,Non-marketable,Domestic Series,7.95,2016,2,2016,1,3,31,29995.18,0.0,29995.18
2016-03-31,Non-marketable,Foreign Series,7.312,2016,2,2016,1,3,31,264.342,0.0,264.342
2016-03-31,Non-marketable,State and Local Government Series,1.215,2016,2,2016,1,3,31,82799.09215007,0.0,82799.09215007
2016-03-31,Non-marketable,United States Savings Securities,3.169,2016,2,2016,1,3,31,170370.1401562,0.0,170370.1401562
2016-03-31,Non-marketable,Government Account Series,2.946,2016,2,2016,1,3,31,218156.51492405,5315497.01352856,5533653.52845261
2016-03-31,Marketable,Treasury Floating Rate Notes (FRN),0.417,2016,2,2016,1,3,31,328313.6217,0.0,328313.6217
2016-04-30,Non-marketable,Government Account Series,2.946,2016,3,2016,2,4,30,218709.347298549,5321589.65037674,5540298.99767529
2016-04-30,Marketable,Treasury Bills,0.385,2016,3,2016,2,4,30,1522780.3509,4175.559,1526955.9099
2016-04-30,Marketable,Treasury Notes,1.833,2016,3,2016,2,4,30,8550339.29169999,5143.969,8555483.26069999
2016-04-30,Marketable,Treasury Bonds,4.543,2016,3,2016,2,4,30,1772499.90925,118.049,1772617.95825
2016-04-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.851,2016,3,2016,2,4,30,1156634.56170613,165.5333076,1156800.09501373
2016-04-30,Marketable,Federal Financing Bank,3.219,2016,3,2016,2,4,30,0.0,14999.99,14999.99
2016-04-30,Non-marketable,Domestic Series,7.95,2016,3,2016,2,4,30,29995.18,0.0,29995.18
2016-04-30,Non-marketable,Foreign Series,7.312,2016,3,2016,2,4,30,264.342,0.0,264.342
2016-04-30,Non-marketable,State and Local Government Series,1.17,2016,3,2016,2,4,30,90015.89753155,0.0,90015.89753155
2016-04-30,Non-marketable,United States Savings Securities,3.171,2016,3,2016,2,4,30,169955.87681059,0.0,169955.87681059
2016-04-30,Marketable,Treasury Floating Rate Notes (FRN),0.374,2016,3,2016,2,4,30,328313.6217,0.0,328313.6217
2016-05-31,Non-marketable,Domestic Series,7.95,2016,3,2016,2,5,31,29995.18,0.0,29995.18
2016-05-31,Non-marketable,Foreign Series,7.312,2016,3,2016,2,5,31,264.342,0.0,264.342
2016-05-31,Non-marketable,State and Local Government Series,1.14,2016,3,2016,2,5,31,95501.99146166,0.0,95501.99146166
2016-05-31,Non-marketable,United States Savings Securities,3.167,2016,3,2016,2,5,31,169501.44507903,0.0,169501.44507903
2016-05-31,Non-marketable,Government Account Series,2.941,2016,3,2016,2,5,31,220189.16930522,5354745.78600777,5574934.95531299
2016-05-31,Marketable,Treasury Bills,0.395,2016,3,2016,2,5,31,1520212.9109,3744.0,1523956.9109
2016-05-31,Marketable,Treasury Notes,1.814,2016,3,2016,2,5,31,8582308.2022,5372.227,8587680.4292
2016-05-31,Marketable,Treasury Bonds,4.493,2016,3,2016,2,5,31,1772075.04865,121.717,1772196.76565
2016-05-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.845,2016,3,2016,2,5,31,1175223.40957942,165.2129563,1175388.62253572
2016-05-31,Marketable,Federal Financing Bank,3.219,2016,3,2016,2,5,31,0.0,14999.99,14999.99
2016-05-31,Marketable,Treasury Floating Rate Notes (FRN),0.406,2016,3,2016,2,5,31,319309.6094,0.0,319309.6094
2016-06-30,Marketable,Treasury Bills,0.386,2016,3,2016,2,6,30,1504987.19,2959.859,1507947.049
2016-06-30,Marketable,Treasury Notes,1.808,2016,3,2016,2,6,30,8600640.7329,5966.607,8606607.3399
2016-06-30,Marketable,Treasury Bonds,4.479,2016,3,2016,2,6,30,1784037.7573,154.044,1784191.8013
2016-06-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.845,2016,3,2016,2,6,30,1186562.26677915,153.9394748,1186716.20625395
2016-06-30,Marketable,Federal Financing Bank,3.08,2016,3,2016,2,6,30,0.0,13023.902,13023.902
2016-06-30,Non-marketable,Domestic Series,7.951,2016,3,2016,2,6,30,29995.18,0.0,29995.18
2016-06-30,Non-marketable,Foreign Series,7.312,2016,3,2016,2,6,30,264.342,0.0,264.342
2016-06-30,Non-marketable,State and Local Government Series,1.114,2016,3,2016,2,6,30,101784.05483491,0.0,101784.05483491
2016-06-30,Non-marketable,United States Savings Securities,3.164,2016,3,2016,2,6,30,169053.47419104,0.0,169053.47419104
2016-06-30,Non-marketable,Government Account Series,2.815,2016,3,2016,2,6,30,221407.26263141,5426567.79577699,5647975.0574084
2016-06-30,Marketable,Treasury Floating Rate Notes (FRN),0.403,2016,3,2016,2,6,30,332287.3459,22.28,332309.6259
2016-07-31,Marketable,Treasury Bills,0.396,2016,4,2016,3,7,31,1547124.1982,2808.105,1549932.3032
2016-07-31,Marketable,Treasury Notes,1.809,2016,4,2016,3,7,31,8615474.40029999,5997.876,8621472.27629999
2016-07-31,Marketable,Treasury Bonds,4.461,2016,4,2016,3,7,31,1796813.6419,157.741,1796971.3829
2016-07-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.803,2016,4,2016,3,7,31,1180357.48993416,155.5061046,1180512.99603876
2016-07-31,Marketable,Federal Financing Bank,3.08,2016,4,2016,3,7,31,0.0,13023.902,13023.902
2016-07-31,Non-marketable,Domestic Series,7.951,2016,4,2016,3,7,31,29995.18,0.0,29995.18
2016-07-31,Non-marketable,Foreign Series,7.312,2016,4,2016,3,7,31,264.342,0.0,264.342
2016-07-31,Non-marketable,State and Local Government Series,1.084,2016,4,2016,3,7,31,101840.8271586,0.0,101840.8271586
2016-07-31,Non-marketable,United States Savings Securities,3.16,2016,4,2016,3,7,31,168625.91228956,0.0,168625.91228956
2016-07-31,Non-marketable,Government Account Series,2.797,2016,4,2016,3,7,31,223699.84916687,5407311.80585064,5631011.65501751
2016-07-31,Marketable,Treasury Floating Rate Notes (FRN),0.464,2016,4,2016,3,7,31,332289.8209,19.805,332309.6259
2016-08-31,Marketable,Treasury Bills,0.394,2016,4,2016,3,8,31,1630684.7713,2264.046,1632948.8173
2016-08-31,Marketable,Treasury Notes,1.789,2016,4,2016,3,8,31,8612474.0835,6756.834,8619230.9175
2016-08-31,Marketable,Treasury Bonds,4.441,2016,4,2016,3,8,31,1813340.3544,166.849,1813507.2034
2016-08-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.791,2016,4,2016,3,8,31,1199842.31443135,160.8789151,1200003.19334645
2016-08-31,Marketable,Federal Financing Bank,3.08,2016,4,2016,3,8,31,0.0,13023.902,13023.902
2016-08-31,Non-marketable,Domestic Series,7.951,2016,4,2016,3,8,31,29995.18,0.0,29995.18
2016-08-31,Non-marketable,Foreign Series,7.312,2016,4,2016,3,8,31,264.342,0.0,264.342
2016-08-31,Non-marketable,State and Local Government Series,1.09,2016,4,2016,3,8,31,102945.84509025,0.0,102945.84509025
2016-08-31,Non-marketable,United States Savings Securities,3.157,2016,4,2016,3,8,31,168016.8936672,0.0,168016.8936672
2016-08-31,Non-marketable,Government Account Series,2.796,2016,4,2016,3,8,31,224451.80762892,5383790.48695145,5608243.29458037
2016-08-31,Marketable,Treasury Floating Rate Notes (FRN),0.446,2016,4,2016,3,8,31,320337.408,19.805,320357.213
2016-09-30,Marketable,Treasury Bills,0.4,2016,4,2016,3,9,30,1644758.9852,2205.061,1646964.0462
2016-09-30,Marketable,Treasury Notes,1.785,2016,4,2016,3,9,30,8624252.8908,6739.591,8630992.4818
2016-09-30,Marketable,Treasury Bonds,4.429,2016,4,2016,3,9,30,1825338.3327,168.713,1825507.0457
2016-09-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.783,2016,4,2016,3,9,30,1209814.01922661,152.7965135,1209966.81574011
2016-09-30,Marketable,Federal Financing Bank,3.08,2016,4,2016,3,9,30,0.0,13023.902,13023.902
2016-09-30,Non-marketable,Domestic Series,7.951,2016,4,2016,3,9,30,29995.18,0.0,29995.18
2016-09-30,Non-marketable,Foreign Series,7.312,2016,4,2016,3,9,30,264.342,0.0,264.342
2016-09-30,Non-marketable,State and Local Government Series,1.061,2016,4,2016,3,9,30,109210.95902297,0.0,109210.95902297
2016-09-30,Non-marketable,United States Savings Securities,3.153,2016,4,2016,3,9,30,167524.36818291,0.0,167524.36818291
2016-09-30,Non-marketable,Government Account Series,2.794,2016,4,2016,3,9,30,226349.29987459,5377720.79897261,5604069.0988472
2016-09-30,Marketable,Treasury Floating Rate Notes (FRN),0.398,2016,4,2016,3,9,30,334139.0817,10.61,334149.6917
2016-10-31,Marketable,Treasury Bonds,4.417,2017,1,2016,4,10,31,1837331.0396,174.307,1837505.3466
2016-10-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.783,2017,1,2016,4,10,31,1216139.94308094,152.841595,1216292.78467594
2016-10-31,Marketable,Federal Financing Bank,3.08,2017,1,2016,4,10,31,0.0,13023.902,13023.902
2016-10-31,Non-marketable,Domestic Series,7.951,2017,1,2016,4,10,31,29995.18,0.0,29995.18
2016-10-31,Non-marketable,Foreign Series,7.312,2017,1,2016,4,10,31,264.342,0.0,264.342
2016-10-31,Non-marketable,State and Local Government Series,1.048,2017,1,2016,4,10,31,113221.03455259,0.0,113221.03455259
2016-10-31,Non-marketable,United States Savings Securities,3.086,2017,1,2016,4,10,31,166892.4475201,0.0,166892.4475201
2016-10-31,Non-marketable,Government Account Series,2.765,2017,1,2016,4,10,31,226763.18459418,5496743.66765618,5723506.85225036
2016-10-31,Marketable,Treasury Floating Rate Notes (FRN),0.498,2017,1,2016,4,10,31,309038.2813,17.885,309056.1663
2016-10-31,Marketable,Treasury Bills,0.416,2017,1,2016,4,10,31,1750596.7932,2352.0,1752948.7932
2016-10-31,Marketable,Treasury Notes,1.784,2017,1,2016,4,10,31,8634477.9728,6750.073,8641228.0458
2016-11-30,Marketable,Treasury Bills,0.442,2017,1,2016,4,11,30,1870616.6948,2337.8,1872954.4948
2016-11-30,Marketable,Treasury Notes,1.782,2017,1,2016,4,11,30,8638259.05489999,6783.624,8645042.67889999
2016-11-30,Marketable,Treasury Bonds,4.37,2017,1,2016,4,11,30,1836816.3174,185.202,1837001.5194
2016-11-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.779,2017,1,2016,4,11,30,1231233.54495614,157.4458272,1231390.99078334
2016-11-30,Marketable,Federal Financing Bank,3.08,2017,1,2016,4,11,30,0.0,13023.902,13023.902
2016-11-30,Non-marketable,Domestic Series,7.951,2017,1,2016,4,11,30,29995.18,0.0,29995.18
2016-11-30,Non-marketable,Foreign Series,7.312,2017,1,2016,4,11,30,264.342,0.0,264.342
2016-11-30,Non-marketable,State and Local Government Series,1.044,2017,1,2016,4,11,30,114568.24598033,0.0,114568.24598033
2016-11-30,Non-marketable,United States Savings Securities,3.075,2017,1,2016,4,11,30,166411.89993928,0.0,166411.89993928
2016-11-30,Non-marketable,Government Account Series,2.782,2017,1,2016,4,11,30,231723.4523507,5481858.69056036,5713582.14291106
2016-11-30,Marketable,Treasury Floating Rate Notes (FRN),0.607,2017,1,2016,4,11,30,322038.2831,17.885,322056.1681
2016-12-31,Marketable,Treasury Bills,0.504,2017,1,2016,4,12,31,1815667.38,2295.9,1817963.28
2016-12-31,Marketable,Treasury Notes,1.788,2017,1,2016,4,12,31,8652237.8425,6779.658,8659017.5005
2016-12-31,Marketable,Treasury Bonds,4.362,2017,1,2016,4,12,31,1848817.413,183.983,1849001.396
2016-12-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.771,2017,1,2016,4,12,31,1247053.75488344,148.9691119,1247202.72399534
2016-12-31,Marketable,Federal Financing Bank,3.08,2017,1,2016,4,12,31,0.0,13023.902,13023.902
2016-12-31,Non-marketable,Domestic Series,7.951,2017,1,2016,4,12,31,29995.18,0.0,29995.18
2016-12-31,Non-marketable,Foreign Series,7.312,2017,1,2016,4,12,31,264.342,0.0,264.342
2016-12-31,Non-marketable,State and Local Government Series,1.084,2017,1,2016,4,12,31,109778.92389539,0.0,109778.92389539
2016-12-31,Non-marketable,United States Savings Securities,3.061,2017,1,2016,4,12,31,165853.17986322,0.0,165853.17986322
2016-12-31,Non-marketable,Government Account Series,2.811,2017,1,2016,4,12,31,228406.40609498,5519526.54300753,5747932.94910251
2016-12-31,Marketable,Treasury Floating Rate Notes (FRN),0.652,2017,1,2016,4,12,31,335029.725,26.475,335056.2
2017-01-31,Marketable,Treasury Bills,0.543,2017,2,2017,1,1,31,1759618.909,2359.9,1761978.809
2017-01-31,Marketable,Treasury Notes,1.796,2017,2,2017,1,1,31,8671703.7878,6776.415,8678480.2028
2017-01-31,Marketable,Treasury Bonds,4.352,2017,2,2017,1,1,31,1861476.7639,189.435,1861666.1989
2017-01-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.741,2017,2,2017,1,1,31,1238451.44757927,153.4182626,1238604.86584187
2017-01-31,Marketable,Federal Financing Bank,3.08,2017,2,2017,1,1,31,0.0,13023.902,13023.902
2017-01-31,Non-marketable,Domestic Series,7.951,2017,2,2017,1,1,31,29995.18,0.0,29995.18
2017-01-31,Non-marketable,Foreign Series,7.312,2017,2,2017,1,1,31,264.342,0.0,264.342
2017-01-31,Non-marketable,State and Local Government Series,1.109,2017,2,2017,1,1,31,107675.25534151,0.0,107675.25534151
2017-01-31,Non-marketable,United States Savings Securities,3.052,2017,2,2017,1,1,31,165154.54600462,0.0,165154.54600462
2017-01-31,Non-marketable,Government Account Series,2.812,2017,2,2017,1,1,31,230097.17469843,5538592.96570588,5768690.14040431
2017-01-31,Marketable,Treasury Floating Rate Notes (FRN),0.673,2017,2,2017,1,1,31,309980.2904,26.475,310006.7654
2017-02-28,Marketable,Treasury Bills,0.571,2017,2,2017,1,2,28,1750697.5443,2265.4,1752962.9443
2017-02-28,Marketable,Treasury Notes,1.795,2017,2,2017,1,2,28,8677837.12549999,6798.299,8684635.42449999
2017-02-28,Marketable,Treasury Bonds,4.34,2017,2,2017,1,2,28,1878200.0886,197.793,1878397.8816
2017-02-28,Marketable,Treasury Inflation-Protected Securities (TIPS),0.742,2017,2,2017,1,2,28,1246759.59504562,140.2762133,1246899.87125892
2017-02-28,Marketable,Federal Financing Bank,3.08,2017,2,2017,1,2,28,0.0,13023.902,13023.902
2017-02-28,Non-marketable,Domestic Series,7.951,2017,2,2017,1,2,28,29995.18,0.0,29995.18
2017-02-28,Non-marketable,Foreign Series,7.312,2017,2,2017,1,2,28,264.342,0.0,264.342
